,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price
22227,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
22228,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
22229,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,158
22254,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
22335,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
22434,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,44
22446,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,180
22450,Brooklyn,Apartment,Private room,1,1.0,1,1,Futon,50
22461,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
22470,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
22478,Brooklyn,Apartment,Private room,1,1.0,1,1,Futon,30
22512,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,34
22513,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
22523,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
22537,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
22543,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,77
22545,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
22552,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,59
22559,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
22565,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
22623,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
22636,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,80
22646,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,32
22674,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
22678,Brooklyn,Bed and breakfast,Private room,1,1.0,1,1,Real Bed,55
22685,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,55
22689,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,45
22710,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
22739,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
22758,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
22760,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,59
22763,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
22772,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
22796,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
22804,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
22835,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
22937,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
22955,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
22962,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
22994,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
23054,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
23064,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,85
23107,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
23117,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
23148,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
23149,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
23163,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
23194,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,65
23197,Brooklyn,Apartment,Private room,1,1.0,1,2,Real Bed,50
23199,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
23207,Brooklyn,Apartment,Private room,1,1.0,1,2,Real Bed,40
23216,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,76
23237,Brooklyn,Apartment,Private room,1,1.0,1,1,Pull-out Sofa,65
23269,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,43
23309,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
23323,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,34
23362,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
23369,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
23476,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
23496,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
23531,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,500
23567,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
23577,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
23588,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
23628,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
23646,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
23647,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,36
23675,Brooklyn,Apartment,Private room,1,1.0,1,1,Futon,50
23678,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
23754,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
23759,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
23818,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,25
23827,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
23874,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
23906,Brooklyn,Apartment,Private room,1,1.0,1,1,Futon,45
23920,Brooklyn,Apartment,Private room,1,1.0,1,1,Pull-out Sofa,45
23925,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
23939,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
23943,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
23952,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
23960,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
23975,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
23980,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
24061,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
24097,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,37
24102,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,37
24106,Brooklyn,Condominium,Private room,1,1.0,1,1,Futon,25
24109,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,47
24121,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
24137,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
24140,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
24183,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
24187,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
24217,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
24221,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,42
24266,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
24296,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,67
24298,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,25
24305,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
24308,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,35
24316,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
24317,Brooklyn,Apartment,Private room,1,1.0,1,3,Real Bed,145
24368,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
24369,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
24403,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,85
24410,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,73
24457,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
24459,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,66
24477,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
24501,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
24541,Brooklyn,Apartment,Private room,1,1.0,1,1,Futon,40
24574,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
24608,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,30
24614,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
24618,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,30
24646,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
24653,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,88
24654,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
24662,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,75
24663,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
24700,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
24724,Brooklyn,Apartment,Private room,1,1.0,1,1,Futon,55
24732,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
24742,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,67
24743,Brooklyn,Apartment,Private room,1,1.0,1,1,Airbed,45
24744,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,45
24766,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
24781,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
24786,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,85
24806,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,67
24810,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,91
24830,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,70
24850,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,65
24858,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
24873,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,41
24874,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,63
24884,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
24944,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,34
24949,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
24954,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,45
24992,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
25006,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,53
25030,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,40
25035,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,89
25045,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
25126,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
25137,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,40
25144,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,51
25164,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,34
25181,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,48
25187,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
25190,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
25202,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
25250,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,111
25253,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
25270,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,47
25274,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,180
25297,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
25307,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
25311,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
25328,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,55
25340,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
25350,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,79
25354,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
25386,Brooklyn,Apartment,Private room,1,1.0,1,1,Futon,60
25403,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,90
25416,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,85
25455,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
25456,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
25462,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
25467,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,188
25478,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
25513,Brooklyn,Bed and breakfast,Private room,1,1.0,1,1,Real Bed,35
25553,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
25558,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,30
25585,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
25586,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,200
25595,Brooklyn,House,Private room,1,1.0,1,1,Futon,45
25597,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
25598,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,33
25630,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
25631,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
25644,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
25667,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,350
25672,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,130
25718,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,55
25726,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
25771,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,52
25772,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
25804,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,37
25852,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,43
25884,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,48
25916,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
25928,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
25972,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,25
25975,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,39
25999,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,56
26034,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
26054,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
26071,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,44
26075,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,35
26090,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,90
26093,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
26096,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,64
26153,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
26171,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,115
26176,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,52
26213,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,95
26221,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,125
26274,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
26351,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,100
26358,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
26361,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
26374,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,65
26397,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
26418,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
26421,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
26432,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,42
26438,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,120
26445,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
26459,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
26477,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
26510,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
26524,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
26526,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
26550,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
26554,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
26559,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,39
26590,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,38
26637,Brooklyn,Apartment,Private room,1,1.0,1,1,Futon,66
26647,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,32
26663,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
26672,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,125
26702,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
26723,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,65
26724,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,45
26767,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,72
26795,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,48
26806,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,32
26808,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
26816,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
26866,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,50
26874,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,90
26896,Brooklyn,Apartment,Private room,1,1.0,1,1,Futon,60
26904,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,110
26913,Brooklyn,Apartment,Private room,1,1.0,1,1,Pull-out Sofa,54
26946,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
26985,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
27029,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,45
27049,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
27074,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
27087,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
27089,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
27095,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,72
27116,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,85
27127,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,75
27141,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,199
27146,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,120
27166,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
27183,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
27188,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,120
27200,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,50
27212,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
27242,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
27324,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,77
27369,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,89
27381,Brooklyn,Apartment,Private room,1,1.0,1,1,Airbed,80
27402,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,49
27417,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
27431,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
27433,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
27440,Brooklyn,Apartment,Private room,1,1.0,1,1,Futon,90
27475,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,39
27505,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
27507,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,44
27545,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
27546,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,500
27577,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
27594,Brooklyn,Townhouse,Private room,1,1.0,1,1,Real Bed,35
27600,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
27640,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
27668,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,105
27763,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,58
27777,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
27804,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,35
27809,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,40
27813,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,42
27823,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,65
27830,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,200
27838,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
27855,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,70
27883,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,59
27904,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,44
27908,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
27915,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
27933,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,54
27952,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
27965,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,70
27972,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
27979,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
28003,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,99
28017,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,43
28026,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,99
28028,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
28059,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,65
28108,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,250
28122,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
28177,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,46
28188,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,48
28204,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
28208,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
28228,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,57
28230,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
28244,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
28301,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,21
28370,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
28384,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
28394,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
28403,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,29
28410,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,70
28503,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,49
28522,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,41
28529,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,47
28535,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
28546,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
28547,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
28568,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,90
28569,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
28583,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
28584,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
28590,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,32
28679,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
28711,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
28747,Brooklyn,Loft,Private room,1,1.0,1,1,Real Bed,58
28754,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
28763,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,90
28778,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,44
28780,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,53
28784,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
28800,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,80
28822,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
28827,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,43
28847,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
28848,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
28856,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
28902,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,59
28927,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,69
28928,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
28930,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
28931,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,46
28962,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
28992,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,84
29010,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,60
29030,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,55
29033,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,28
29059,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,75
29071,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,74
29078,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
29094,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
29103,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
29143,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,86
29171,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
29176,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
29193,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
29195,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,33
29217,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,36
29238,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,59
29255,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
29259,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,45
29332,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,38
29366,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,125
29376,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,100
29398,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
29412,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,35
29425,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,83
29494,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,56
29533,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,50
29540,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,40
29542,Brooklyn,House,Private room,1,1.0,1,1,Real Bed,60
29561,Brooklyn,Apartment,Private room,1,1.0,1,1,Real Bed,30
